Periode;org_1;org_2;org_3;sto;order_id;trouble_no;ket_exclude;Wilsus
202605;AREA 4;SULAWESI;KENDARI;KDR;AOi4260325121829894d333c0;INC49575054;;0
202605;AREA 4;SULAWESI;MAKASSAR;BAL;AOi4260329010809067323120;INC49571806;;0
202605;AREA 4;SULAWESI;MANADO;TMH;AOi1260320115637813bf9700;INC49571805;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi42603180422020088e1c70;INC49570411;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi42603241204424858ad8e0;INC49568386;;0
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi426033004071390609e070;INC49564462;;0
202605;AREA 4;SULAWESI;MANADO;AMR;AOk42603230142531927a85a0;INC49564054;;0
202605;AREA 3;JATIM;SURABAYA;KPS;AOi4260331012425057d1bc20;INC49563749;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi4260328101253758d052e0;INC49563099;;0
202605;AREA 4;SULAWESI;MANADO;PIK;AOi4260323102721354d7e550;INC49562269;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOs3260329035042046280a20;INC49542354;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi4260327025559410571660;INC49540834;;0
202605;AREA 3;JATIM;SURABAYA;PME;AOi12603270201357258a8c10;INC49540785;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi4260328031314971d86470;INC49537998;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;MWR;AOi4260326034035182bfd2c0;INC49537908;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;SBU;AOi42603300922356572b1e50;INC49534589;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi4260326081548631358640;INC49533589;;0
202605;AREA 4;SULAWESI;PARE-PARE;PIN;AOi42603311118497670c7b70;INC49528526;;0
202605;AREA 3;JATIM;LAMONGAN;PAD;AOs3260321090934442ae9fe0;INC49525898;;0
202605;AREA 2;JABAR;BANDUNG;CSA;PDAk4260324125524381e372c0;INC49524263;;0
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi42603250911361938b5380;INC49523996;;0
202605;AREA 2;JABAR;TASIKMALAYA;PMP;AOi4260324060228062314c30;INC49519711;;0
202605;AREA 1;SUMBAGTENG;BATAM;SLU;AOi42603280604188553463a0;INC49518720;;0
202605;AREA 2;JABAR;BANDUNG;TRG;AOi4260326042331186f8d600;INC49513768;;0
202605;AREA 3;BALI NUSRA;FLORES;KLH;AOi4260316090846165125d10;INC49512948;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOi42603271059472744aa830;INC49510565;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOs32603300904402301bdd70;INC49506713;;0
202605;AREA 4;SULAWESI;MANADO;KTG;AOi4260326111621313a77bb0;INC49505252;;1
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi42603211209179023cf880;INC49505036;;0
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi4260327044146495681090;INC49503870;;0
202605;AREA 1;SUMBAGTENG;PEKANBARU;PBB;AOi4260328010725984574700;INC49503196;;0
202605;AREA 3;JATIM;SURABAYA;KLN;AOi426032608493955086c0b0;INC49500020;;0
202605;AREA 3;JATIM;LAMONGAN;BBE;AOi42603280744450724b2240;INC49499307;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;JAG;AOi4260331125050347fbea30;INC49498413;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;RMG;AOi4260318084519955709fd0;INC49497511;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TMU;AOi4260323103727654c47570;INC49490592;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;KWN;AOi4260328113832603cd3b20;INC49489642;;1
202605;AREA 3;JATIM;SURABAYA;PME;AOi4260322110518738e435b0;INC49488544;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SPY;AOi42603270907312827cc830;INC49488406;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260331014009659b00830;INC49488390;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi426032306120518575eb80;INC49486991;;0
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi42603291104164377a30c0;INC49487028;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BNC;AOi4260325083000263131830;INC49482987;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi4260319013958539369680;INC49482042;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;KLX;AOs3260319040639775632410;INC49480370;;0
202605;AREA 2;EASTERN JABOTABEK;KARAWANG;JBB;AOi426032606141816855d390;INC49480311;;0
202605;AREA 1;SUMBAGTENG;PADANG;TLB;AOi426032711545254311b820;INC49479690;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;KLD;AOi4260330111709892304690;INC49475042;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOi4260326095709546cacf90;INC49472898;;0
202605;AREA 2;JABAR;SOREANG;JTW;AOi42603280850065446f4480;INC49470048;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;TLK;AOi4260330025821667821530;INC49468526;;0
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603240542460363e5500;INC49464407;;0
202605;AREA 4;SULAWESI;KENDARI;BBU;AOi4260313081828388c35c00;INC49462480;;1
202605;AREA 4;KALIMANTAN;PONTIANAK;SRY;AOi426032808173168013b930;INC49460446;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;KEN;AOi4260326021109489c51e10;INC49459995;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PAM;AOi4260317101255352c3f130;INC49459085;;0
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260327123007881939550;INC49457148;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BBR;AOk42603250228167079f5930;INC49454670;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;PRL;AOi426030908134477918e340;INC49451023;;0
202605;AREA 3;BALI NUSRA;KUPANG;WGP;AOi42603210119306024c4fa0;INC49444470;;0
202605;AREA 3;JATENG-DIY;MAGELANG;MGE;AOi4260325115316191f14d90;INC49443059;;0
202605;AREA 4;SULAWESI;PARE-PARE;PLP;AOi12603290228327770c4ed0;INC49440778;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260323071548622b84c50;INC49438153;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi4260325125525026509ce0;INC49436791;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOi42603241018212172933a0;INC49436374;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;ULI;AOk42603281146067486c8970;INC49436147;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;IDI;AOi4260326054339989d11d80;INC49431745;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;CTD;PDAk4260324110833898277e90;INC49431650;;0
202605;AREA 3;JATENG-DIY;SURAKARTA;BLO;AOi4260327071010023f1fe80;INC49431387;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260325030938064260ed0;INC49430675;;0
202605;AREA 1;SUMBAGSEL;JAMBI;SRJ;AOi4260330062303261aab1e0;INC49429455;;0
202605;AREA 3;JATIM;SURABAYA;SPG;AOi42603300951208837b9000;INC49428785;;1
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOi4260322092255708419070;INC49428006;;0
202605;AREA 4;SULAWESI;GORONTALO;GTL;AOi4260324114256732356d10;INC49426199;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;BJI;AOi42603250210319109ca930;INC49423464;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SGU;AOk426032809503639501cd20;INC49420379;;0
202605;AREA 3;JATIM;SIDOARJO;SDA;AOi42603240542460363e5500;INC49419150;;0
202605;AREA 1;SUMBAGTENG;BATAM;PNI;AOi4260324061218007e33960;INC49417352;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;MRU;AOi4260306032113734c36650;INC49412250;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TRK;AOi4260323090908932ab1950;INC49411808;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260325102009965d010c0;INC49410526;;0
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi426032507511354909d1b0;INC49408440;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KGH;AOi4260323110223421d6e060;INC49408141;;0
202605;AREA 2;JABAR;SOREANG;SOR;AOi4260321111211684828770;INC49403591;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;TSS;AOi4260325045756234ae6f10;INC49402786;;1
202605;AREA 4;MALUKU DAN PAPUA;TIMIKA;TIM;AOi4260320041648185aa1c40;INC49401422;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KDG;AOi42603260824407621e3b20;INC49400236;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;PLJ;AOi4260323090036092ec0f10;INC49399481;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;MDC;AOk4260330082713818b439e0;INC49396277;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PLK;AOi4260325123435019416010;INC49395174;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;TAM;AOi4260327110532871a9d280;INC49394129;;1
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;RAP;AOi42603290823325698c9a90;INC49391186;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;BKS;AOi426032508350386580a9e0;INC49391262;;0
202605;AREA 4;SULAWESI;MAKASSAR;ANT;AOi426032611264588759a4a0;INC49391102;;0
202605;AREA 3;BALI NUSRA;DENPASAR;UBN;AOi4260326093806185c19250;INC49388328;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi4260324043147059f02e50;INC49383805;;0
202605;AREA 3;JATENG-DIY;MAGELANG;MUN;AOi4260325030610615acfa90;INC49383004;;0
202605;AREA 4;MALUKU DAN PAPUA;SORONG;SON;AOi42603240703189788b29d0;INC49376761;;0
202605;AREA 3;JATIM;LAMONGAN;LMG;AOi42603290819130542b8ad0;INC49375802;;0
202605;AREA 1;SUMBAGTENG;BATAM;SKN;PDAk42603260130191004a10e0;INC49373107;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;KLA;AOi4260320094106233897b10;INC49372510;;0
202605;AREA 3;JATIM;SURABAYA;BKL;AOi426032308360968162df20;INC49371799;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SEI;AOi4260325092254502639cf0;INC49366943;;0
202605;AREA 2;JABAR;TASIKMALAYA;PAX;AOi4260327083219581b93c60;INC49366768;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;KSB;AOi42603300237182978d21f0;INC49366295;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;SGU;AOi42603270325096410ad720;INC49365895;;0
202605;AREA 3;BALI NUSRA;DENPASAR;SRR;AOi4260327081145894f9b690;INC49363360;;0
202605;AREA 1;SUMBAGTENG;BATAM;NGS;AOi4260328065802253582940;INC49363301;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;LKP;AOi4260312095824921527510;INC49362894;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;PGN;AOi42603270851395947b56f0;INC49362406;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi4260320011911924447910;INC49362115;;0
202605;AREA 2;JABAR;BANDUNG;TRG;AOi4260326014835911519c60;INC49360817;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi426032108363778434d4a0;INC49359067;;0
202605;AREA 3;JATIM;LAMONGAN;GSK;AOi4260329100929919387880;INC49354940;;0
202605;AREA 1;SUMBAGTENG;PADANG;SWL;AOi42603271023366678a2e00;INC49352855;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;BJR;AOi4260319014003598fd4110;INC49352725;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;STR;PDAk4260322035911020831b40;INC49352160;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi4260316045434505185840;INC49351454;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOk42603301054577809abf30;INC49349049;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;CPA;AOk42603290720284562ea210;INC49345733;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;ABO;AOk4260326065746360929b40;INC49345699;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;SRP;AOi4260326012710211e7b330;INC49342413;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;KTZ;AOk426032903192253588a550;INC49341914;;0
202605;AREA 2;WESTERN JABOTABEK;TANGERANG;LKG;AOs32603290710348261b5d50;INC49340212;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;DAR;AOi42603281046477683e33b0;INC49339580;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;BSO;AOi42603280926447305b1180;INC49339511;;0
202605;AREA 1;SUMBAGSEL;LAMPUNG;BKM;AOi42603260836456731efd10;INC49339405;;0
202605;AREA 3;JATIM;SURABAYA;TNS;AOs3260317061147142bc5230;INC49339145;;0
202605;AREA 2;CENTRAL JABOTABEK;SOUTHERN JAKARTA;PGG;AOi4260322041840134a37cb0;INC49338813;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;LBR;AOi4260320034547135398d20;INC49338409;;0
202605;AREA 3;JATIM;SURABAYA;KLN;AOi42603301145098661fb790;INC49336695;;0
202605;AREA 3;JATIM;SIDOARJO;MRT;AOi42603310713051290e24b0;INC49335331;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;JRM;AOi42603240930052673d6ba0;INC49333500;;0
202605;AREA 4;SULAWESI;PALU;KOL;AOi4260319111940942c719d0;INC49332689;;0
202605;AREA 4;KALIMANTAN;PALANGKARAYA;PRC;AOi4260326105827052a2ba30;INC49330953;;1
202605;AREA 3;BALI NUSRA;DENPASAR;KLM;AOi4260328011020001b97590;INC49330728;;0
202605;AREA 4;SULAWESI;MAKASSAR;SUD;AOi426032608153544901aeb0;INC49329205;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;WAE;AOi4260330050207338ae3a50;INC49327309;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;RTA;AOi42603251148156127d5a10;INC49325754;;1
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;JAP;AOi4260327015532287fead00;INC49325439;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;PDN;AOi42603280130145425e8400;INC49325290;;1
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;BST;AOs32603271042268688c1c40;INC49324608;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi426032609485054601f8c0;INC49323874;;0
202605;AREA 4;SULAWESI;MANADO;PIK;AOs3260319010819437cd2d00;INC49323125;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;KNL;AOi426032907534652747b300;INC49322800;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;GSA;AOi4260330072014621c4a3e0;INC49320217;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;KJE;AOi4260317094917212f51ea0;INC49319756;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;KIS;AOk4260316045014565aebef0;INC49317637;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOs3260315081234401e50190;INC49317151;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LGS;AOi4260319071400750e6fd80;INC49316774;;0
202605;AREA 3;BALI NUSRA;MATARAM;TLW;AOi4260328094655412bb7290;INC49313620;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;LSM;AOi42603240101477733c6710;INC49313490;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOi42603260133421997a9390;INC49312515;;0
202605;AREA 3;BALI NUSRA;MATARAM;SGG;AOi4260330033640062cee4a0;INC49311624;;1
202605;AREA 4;SULAWESI;MAKASSAR;TKA;AOi4260327111314257490c80;INC49309793;;0
202605;AREA 3;JATIM;SURABAYA;SPG;AOi4260318024730850b012f0;INC49302105;;1
202605;AREA 4;SULAWESI;PALU;PLA;AOi4260322105823570af9ae0;INC49301668;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;BRB;AOi426032409585682287fef0;INC49299581;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJR;AOi42603270140223836c8c60;INC49295744;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;JRM;AOi42603240930052673d6ba0;INC49294550;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;TJB;AOk4260324112703883431da0;INC49291541;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;TEG;AOi426032708281451955c9f0;INC49291253;;0
202605;AREA 4;SULAWESI;KENDARI;UNH;AOi4260324070126078d5cac0;INC49289825;;1
202605;AREA 3;JATENG-DIY;YOGYAKARTA;PGR;AOi4260327080804179d1be10;INC49288599;;0
202605;AREA 4;SULAWESI;KENDARI;MDG;AOi4260317064003972332e90;INC49288543;;0
202605;AREA 1;SUMBAGSEL;JAMBI;MBN;AOi426031505493719048fa00;INC49286899;;0
202605;AREA 3;BALI NUSRA;KUPANG;ATB;AOi4260330102209598e15260;INC49286821;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PKL;AOs32603251016238313b7080;INC49285933;;0
202605;AREA 1;SUMBAGTENG;DUMAI;DUM;AOi4260317114727131014f50;INC49285845;;0
202605;AREA 1;SUMBAGSEL;PANGKAL PINANG;PGP;AOi42603170902245014c6360;INC49285025;;0
202605;AREA 4;MALUKU DAN PAPUA;AMBON;MSH;AOi4260326100519040793a40;INC49284246;;1
202605;AREA 4;SULAWESI;MANADO;TMH;AOi4260326092507642cd2fe0;INC49282758;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;TJM;AOi4260330061750602b32c90;INC49282211;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;PML;AOi42603171134103791abf40;INC49278872;;0
202605;AREA 3;JATIM;SURABAYA;KNN;AOi12603230902520599021d0;INC49278847;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SNA;AOi4260328122320246f97ce0;INC49277291;;1
202605;AREA 1;SUMBAGSEL;JAMBI;JMB;AOi4260316034646591e8e760;INC49277106;;0
202605;AREA 2;JABAR;BANDUNG;PDL;AOs3260315042643194a9b360;INC49276728;;0
202605;AREA 1;SUMBAGUT;PADANG SIDEMPUAN;SBG;AOi4260326075113882f182a0;INC49275306;;0
202605;AREA 1;SUMBAGUT;RANTAU PRAPAT;ANP;AOi42603280514420246535f0;INC49274422;;1
202605;AREA 3;JATENG-DIY;SEMARANG;MJP;AOi426032811045092078f970;INC49273092;;0
202605;AREA 4;SULAWESI;PARE-PARE;PRE;AOi42603230152563449e48e0;INC49272960;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SKL;AOi42603151039597952f2cb0;INC49271875;;1
202605;AREA 3;BALI NUSRA;KUPANG;ATB;AOi4260323023504938a12c40;INC49271644;;0
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi4260315024457693478440;INC49271356;;0
202605;AREA 3;JATIM;SURABAYA;KBL;AOi4260329101332093b827d0;INC49271215;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;BLC;AOi426032411384374470b660;INC49270822;;1
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;ABE;AOi4260328101040972343f30;INC49269173;;0
202605;AREA 4;KALIMANTAN;BALIKPAPAN;KTB;AOi42603271023583815a2160;INC49266876;;0
202605;AREA 4;MALUKU DAN PAPUA;JAYAPURA;SRM;AOs3260324104200867145790;INC49264212;;0
202605;AREA 4;SULAWESI;MAKASSAR;PNK;PDAk4260312031155439cc56c0;INC49262199;;0
202605;AREA 2;CENTRAL JABOTABEK;NORTHERN JAKARTA;TPR;AOs3260324100145686e60280;INC49261971;;0
202605;AREA 3;JATIM;MALANG;TUL;AOi426031609214739069aeb0;INC49260964;;0
202605;AREA 4;KALIMANTAN;BANJARMASIN;KYG;AOi42603241006518593ecd10;INC49261028;;0
202605;AREA 3;BALI NUSRA;DENPASAR;MMN;AOi426032403585080031ff90;INC49259422;;0
202605;AREA 3;BALI NUSRA;DENPASAR;JBR;AOi42603230504392755e0f60;INC49259354;;0
202605;AREA 2;JABAR;BANDUNG;LBG;AOi42603240557538289451e0;INC49259294;;0
202605;AREA 2;JABAR;BANDUNG;LBG;AOs32603240109335899e7d20;INC49259027;;0
202605;AREA 3;JATENG-DIY;PEKALONGAN;BRB;AOk4260316120914157015bb0;INC49257280;;0
202605;AREA 3;BALI NUSRA;FLORES;MMR;AOi4260331100913626a38920;INC49252544;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260318093919423a7b8f0;INC49251387;;0
202605;AREA 1;SUMBAGUT;PEMATANG SIANTAR;KBJ;AOs3260315081417770ea5310;INC49250738;;0
202605;AREA 3;JATIM;SIDOARJO;TUN;AOi426031612044200420f300;INC49248134;;0
202605;AREA 3;JATIM;SURABAYA;KRP;AOi42603100416486645608d0;INC49245681;;0
202605;AREA 1;SUMBAGTENG;DUMAI;UBT;AOi42602260305075998bb2c0;INC49243911;;0
202605;AREA 2;EASTERN JABOTABEK;BEKASI;DEP;AOi4260321092018830fe54b0;INC49241543;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260327055952773b5fa20;INC49240954;;0
202605;AREA 2;JABAR;BANDUNG;UBR;AOi42603300805259352908e0;INC49238861;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOs326032101384898791a7f0;INC49236986;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;SPE;AOi4260326014316969aa4840;INC49234113;;0
202605;AREA 3;JATIM;SURABAYA;GBG;AOi4260328014753224190c70;INC49233595;;0
202605;AREA 4;KALIMANTAN;TARAKAN;TAJ;AOi42603281114278910bc360;INC49231703;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;BPD;AOi426031410165557122a2c0;INC49231391;;0
202605;AREA 1;SUMBAGTENG;PADANG;BLS;AOi42603250446525103b0320;INC49231067;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;CKA;AOk42603180202310314388b0;INC49230792;;0
202605;AREA 4;KALIMANTAN;PANGKALAN BUN;SAI;AOi4260329024231756377ce0;INC49228829;;0
202605;AREA 3;JATENG-DIY;MAGELANG;GOM;AOi4260324014939951d6bb70;INC49227995;;0
202605;AREA 3;BALI NUSRA;KUPANG;SOE;AOi4260318083214180fe57f0;INC49227677;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;BNN;AOi42603280358073680dc660;INC49227242;;0
202605;AREA 2;JABAR;SOREANG;BJA;AOi4260329021859164959e60;INC49226761;;0
202605;AREA 3;BALI NUSRA;MATARAM;BIM;AOi4260315022455376b6b840;INC49226427;;0
202605;AREA 2;JABAR;SOREANG;BJA;AOi42603310110030604aec10;INC49225567;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;STG;AOi42603240632583012686b0;INC49218355;;0
202605;AREA 4;SULAWESI;MAKASSAR;BAR;AOk42603161230184583a08e0;INC49216197;;0
202605;AREA 3;JATIM;SURABAYA;GBG;AOk4260318115422880b57ab0;INC49215954;;0
202605;AREA 3;BALI NUSRA;KUPANG;SOE;AOi4260325024930715bfb280;INC49215816;;0
202605;AREA 4;SULAWESI;PALU;PLB;AOi426031609233389343b880;INC49214848;;0
202605;AREA 1;SUMBAGTENG;BUKIT TINGGI;PPJ;AOi42603301237094104ba610;INC49210615;;0
202605;AREA 3;JATIM;SURABAYA;TNS;AOi4260313114324367b920f0;INC49210440;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;LHT;AOk4260326112247676bb6620;INC49209810;;0
202605;AREA 3;JATENG-DIY;SEMARANG;JHR;AOi4260328113111550d9c610;INC49209031;;0
202605;AREA 3;JATIM;SURABAYA;PME;AOi42603230325006713f95b0;INC49207375;;0
202605;AREA 2;JABAR;TASIKMALAYA;LAG;AOi4260313043403677164820;INC49206340;;0
202605;AREA 2;WESTERN JABOTABEK;SERANG;BLJ;AOi4260315092817550e42240;INC49205359;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;SGI;AOi4260221020012963dc8480;INC49205446;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;CLC;AOi4260314030317551818790;INC49204977;;0
202605;AREA 3;BALI NUSRA;KUPANG;OSP;AOi4260325122538888a89a80;INC49205233;;1
202605;AREA 4;MALUKU DAN PAPUA;AMBON;PAO;AOi4260327083704994c32840;INC49202393;;0
202605;AREA 2;JABAR;TASIKMALAYA;CKJ;AOi4260329041345803297000;INC49201939;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;CSR;AOi42603281132130746d4b40;INC49199791;;0
202605;AREA 3;JATIM;SURABAYA;WRP;AOi42603270755142638c32a0;INC49195625;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;SBU;AOi4260315084045280699630;INC49193292;;0
202605;AREA 3;JATIM;SIDOARJO;PCT;AOi4260320021515231b21990;INC49193248;;0
202605;AREA 1;SUMBAGTENG;PADANG;LBY;AOi4260324020922250969f50;INC49192882;;0
202605;AREA 1;SUMBAGSEL;PALEMBANG;SGB;AOi42603161257505667e20a0;INC49192854;;0
202605;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi426032710563028194dd00;INC49191648;;0
202605;AREA 1;SUMBAGSEL;JAMBI;BKO;AOi4260318040328784ef5e50;INC49191337;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;BOO;AOk42603180405536953711e0;INC49191219;;0
202605;AREA 1;SUMBAGSEL;BENGKULU;BTH;AOi4260327082740060f92de0;INC49190404;;0
202605;AREA 3;BALI NUSRA;MATARAM;MLK;AOi4260330014139931360590;INC49189998;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;PTK;AOi4260330021007120f7e350;INC49189230;;0
202605;AREA 4;KALIMANTAN;PONTIANAK;JAW;AOi4260324040301684d64240;INC49188671;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;DLT;AOi4260318101552497bc1e10;INC49187398;;0
202605;AREA 3;BALI NUSRA;MATARAM;MTR;AOi42603300845410719f1ed0;INC49187204;;0
202605;AREA 1;SUMBAGTENG;DUMAI;UBT;AOi4260319013537572136610;INC49182477;;0
202605;AREA 2;JABAR;SOREANG;BJA;AOi42603310110030604aec10;INC49180541;;0
202605;AREA 3;JATIM;SURABAYA;SMP;AOi4260317082630835415f60;INC49180436;;0
202605;AREA 1;SUMBAGUT;WESTERN MEDAN;KSG;AOi4260319030329096925f00;INC49180170;;0
202605;AREA 3;JATENG-DIY;YOGYAKARTA;KBU;AOi426033002393020338e120;INC49178531;;0
202605;AREA 2;EASTERN JABOTABEK;BOGOR;SKB;AOi4260319041440086e70240;INC49177670;;0
202605;AREA 3;BALI NUSRA;DENPASAR;LVN;AOi42603271002519529e2250;INC49177240;;0
202605;AREA 3;JATENG-DIY;PURWOKERTO;SDJ;AOi42603230453175806b4d80;INC49176751;;0
202605;AREA 1;SUMBAGUT;CENTRAL MEDAN;LBP;AOi4260314120039139f46bc0;INC49172960;;0
202605;AREA 1;SUMBAGUT;BANDA ACEH;MGD;AOi4260329040552800317480;INC49171115;;0
202605;AREA 3;JATENG-DIY;SEMARANG;BMK;AOi4260316100502091bf35c0;INC49170863;;0
202605;AREA 4;SULAWESI;MAKASSAR;TKA;AOi426032507384751864eec0;INC49169437;;0
